team_key,name,ftp_rank,fgp_rank,_3p_rank,pts_rank,reb_rank,ast_rank,stl_rank,blk_rank,tos_rank,power_rank
364.l.83683.t.4,Shlokemon Go,6.16666666667,3.66666666667,7.0,7.83333333333,5.83333333333,3.58333333333,4.83333333333,1.75,4.0,4.96296296296
364.l.83683.t.6,Underperformers,6.66666666667,5.83333333333,3.66666666667,2.0,3.25,5.58333333333,3.58333333333,6.91666666667,7.33333333333,4.98148148148
364.l.83683.t.7,Peter's Team,10.0,3.0,4.66666666667,10.0,1.0,5.16666666667,5.08333333333,1.66666666667,6.33333333333,5.21296296296
364.l.83683.t.1,Bloomfield Bombers,3.83333333333,6.5,4.0,4.5,4.66666666667,4.16666666667,6.66666666667,6.16666666667,7.0,5.27777777778
364.l.83683.t.5,Karan's Team,3.16666666667,6.5,3.08333333333,2.0,5.66666666667,6.83333333333,5.66666666667,6.91666666667,7.91666666667,5.30555555556
364.l.83683.t.8,adam's Team,4.0,4.66666666667,8.91666666667,4.0,5.58333333333,6.66666666667,6.5,6.75,2.08333333333,5.46296296296
364.l.83683.t.2,The Uni-Bros,4.33333333333,7.5,7.58333333333,5.66666666667,7.41666666667,7.33333333333,3.08333333333,4.83333333333,3.41666666667,5.68518518519
364.l.83683.t.10,Dream Team,6.33333333333,5.0,6.0,6.0,6.0,6.08333333333,4.66666666667,7.16666666667,5.0,5.80555555556
364.l.83683.t.9,Maverick,5.33333333333,5.0,6.75,6.83333333333,6.5,4.91666666667,6.58333333333,6.08333333333,4.25,5.80555555556
364.l.83683.t.3,Ankit's Team,5.16666666667,7.33333333333,3.33333333333,6.16666666667,9.08333333333,4.66666666667,8.33333333333,6.75,7.66666666667,6.5
