,week,team_key,name,ftm,fta,ftp,fgm,fga,fgp,_3p,pts,reb,ast,stl,blk,tos,ftp_rank,fgp_rank,_3p_rank,pts_rank,reb_rank,ast_rank,stl_rank,blk_rank,tos_rank,power_rank
3,1,364.l.83683.t.7,Peter's Team,80.0,124.0,0.645161290323,186.0,366.0,0.508196721311,70,487,242,144,44,25,70,10.0,1.0,3.0,9.0,3.0,4.0,1.0,3.5,8.0,0.576679005817
2,1,364.l.83683.t.2,The Uni-Bros,145.0,182.0,0.796703296703,194.0,448.0,0.433035714286,64,575,233,114,41,25,64,6.0,10.0,7.0,4.0,5.0,8.0,2.0,3.5,4.0,0.614869505495
0,1,364.l.83683.t.1,Bloomfield Bombers,84.0,106.0,0.792452830189,206.0,469.0,0.439232409382,57,551,241,88,29,29,57,8.0,9.0,9.0,5.0,4.0,2.0,9.0,2.0,2.0,0.615842619785
8,1,364.l.83683.t.9,Maverick,92.0,122.0,0.754098360656,178.0,370.0,0.481081081081,62,476,205,73,33,14,62,9.0,3.0,8.0,10.0,7.0,3.0,4.5,10.0,3.0,0.617589720868
6,1,364.l.83683.t.4,Shlokemon Go,123.0,155.0,0.793548387097,169.0,355.0,0.476056338028,68,504,207,105,33,40,68,7.0,5.0,5.0,8.0,6.0,10.0,4.5,1.0,6.0,0.634802362562
7,1,364.l.83683.t.5,Karan's Team,133.0,160.0,0.83125,240.0,545.0,0.440366972477,69,667,191,120,33,20,69,3.0,8.0,4.0,2.0,8.0,6.5,4.5,7.0,7.0,0.635808486239
4,1,364.l.83683.t.3,Ankit's Team,116.0,142.0,0.816901408451,212.0,465.0,0.455913978495,67,609,164,120,18,15,67,4.0,7.0,6.0,3.0,10.0,6.5,10.0,9.0,5.0,0.636407693473
9,1,364.l.83683.t.10,Dream Team,95.0,118.0,0.805084745763,192.0,405.0,0.474074074074,73,524,256,99,32,24,73,5.0,6.0,2.0,7.0,1.0,1.0,7.5,5.0,9.0,0.639579409918
5,1,364.l.83683.t.6,Underperformers,157.0,188.0,0.835106382979,239.0,500.0,0.478,84,695,243,133,32,18,84,2.0,4.0,1.0,1.0,2.0,5.0,7.5,8.0,10.0,0.656553191489
1,1,364.l.83683.t.8,adam's Team,102.0,121.0,0.842975206612,194.0,401.0,0.483790523691,56,526,176,109,33,21,56,1.0,2.0,10.0,6.0,9.0,9.0,4.5,6.0,1.0,0.663382865151
