date,first_name,from_team,from_team_key,last_name,position,team,team_key,timestamp,to_team,to_team_key,transaction_id,type
2017-04-02,Tim,,,Frazier,"PG,SG",Forgot About Dray,364.l.8091.t.3,Sun Apr 02 01:07:49 PDT 2017,,,509,add
2017-04-02,DeAndre,,,Jordan,C,Forgot About Dray,364.l.8091.t.3,Sun Apr 02 01:07:49 PDT 2017,,,509,drop
2017-04-02,J.J.,,,Barea,"PG,SG",Forgot About Dray,364.l.8091.t.3,Sun Apr 02 00:53:00 PDT 2017,,,508,add
2017-04-02,Terrence,,,Ross,"SG,SF",Forgot About Dray,364.l.8091.t.3,Sun Apr 02 00:53:00 PDT 2017,,,508,drop
2017-04-02,Cory,,,Joseph,PG,Forgot About Dray,364.l.8091.t.3,Sun Apr 02 00:52:06 PDT 2017,,,507,add
2017-04-02,Kris,,,Dunn,"PG,SG",Forgot About Dray,364.l.8091.t.3,Sun Apr 02 00:52:06 PDT 2017,,,507,drop
2017-04-01,Joe,,,Ingles,"SG,SF",D-League All-Stars,364.l.8091.t.5,Sat Apr 01 21:37:48 PDT 2017,,,506,add
2017-04-01,Spencer,,,Dinwiddie,PG,D-League All-Stars,364.l.8091.t.5,Sat Apr 01 21:37:48 PDT 2017,,,506,drop
2017-04-01,Kevin,,,Durant,"SF,PF",Forgot About Dray,364.l.8091.t.3,Sat Apr 01 03:20:52 PDT 2017,,,505,drop
2017-04-01,Kris,,,Dunn,"PG,SG",Forgot About Dray,364.l.8091.t.3,Sat Apr 01 03:18:02 PDT 2017,,,504,add
2017-04-01,Cody,,,Zeller,"PF,C",Forgot About Dray,364.l.8091.t.3,Sat Apr 01 03:18:02 PDT 2017,,,504,drop
2017-03-31,Taurean,,,Prince,SF,D-League All-Stars,364.l.8091.t.5,Fri Mar 31 23:25:16 PDT 2017,,,503,add
2017-03-31,Seth,,,Curry,"PG,SG",D-League All-Stars,364.l.8091.t.5,Fri Mar 31 23:25:16 PDT 2017,,,503,drop
2017-03-31,Spencer,,,Dinwiddie,PG,D-League All-Stars,364.l.8091.t.5,Fri Mar 31 22:50:20 PDT 2017,,,502,add
2017-03-31,Ish,,,Smith,PG,D-League All-Stars,364.l.8091.t.5,Fri Mar 31 22:50:20 PDT 2017,,,502,drop
2017-03-30,Timothe,,,Luwawu-Cabarrot,"SG,SF",D-League All-Stars,364.l.8091.t.5,Thu Mar 30 17:27:38 PDT 2017,,,501,add
2017-03-30,Robert,,,Covington,"SF,PF",D-League All-Stars,364.l.8091.t.5,Thu Mar 30 17:27:38 PDT 2017,,,501,drop
2017-03-29,Allen,,,Crabbe,"PG,SG",D-League All-Stars,364.l.8091.t.5,Wed Mar 29 23:49:48 PDT 2017,,,500,add
2017-03-29,Patty,,,Mills,PG,D-League All-Stars,364.l.8091.t.5,Wed Mar 29 23:49:48 PDT 2017,,,500,drop
2017-03-28,Patty,,,Mills,PG,D-League All-Stars,364.l.8091.t.5,Tue Mar 28 21:53:34 PDT 2017,,,499,add
2017-03-28,Nene,,,Hilario,"PF,C",D-League All-Stars,364.l.8091.t.5,Tue Mar 28 21:53:34 PDT 2017,,,499,drop
2017-03-28,Ish,,,Smith,PG,D-League All-Stars,364.l.8091.t.5,Tue Mar 28 14:51:40 PDT 2017,,,498,add
2017-03-28,Jon,,,Leuer,"PF,C",D-League All-Stars,364.l.8091.t.5,Tue Mar 28 14:51:40 PDT 2017,,,498,drop
2017-03-27,Kyle,,,Lowry,PG,Lebron James and Co.,364.l.8091.t.2,Mon Mar 27 01:52:58 PDT 2017,,,497,drop
2017-03-26,Nene,,,Hilario,"PF,C",D-League All-Stars,364.l.8091.t.5,Sun Mar 26 23:25:49 PDT 2017,,,496,add
2017-03-26,Sergio,,,Rodriguez,PG,D-League All-Stars,364.l.8091.t.5,Sun Mar 26 23:25:49 PDT 2017,,,496,drop
2017-03-26,Terrence,,,Ross,"SG,SF",Forgot About Dray,364.l.8091.t.3,Sun Mar 26 23:16:24 PDT 2017,,,495,add
2017-03-26,Will,,,Barton,"SG,SF",Forgot About Dray,364.l.8091.t.3,Sun Mar 26 23:16:24 PDT 2017,,,495,drop
2017-03-26,Nikola,,,Mirotic,"SF,PF",Forgot About Dray,364.l.8091.t.3,Sun Mar 26 23:10:27 PDT 2017,,,494,add
2017-03-26,Thabo,,,Sefolosha,"SG,SF",Forgot About Dray,364.l.8091.t.3,Sun Mar 26 23:10:27 PDT 2017,,,494,drop
2017-03-26,Jon,,,Leuer,"PF,C",D-League All-Stars,364.l.8091.t.5,Sun Mar 26 18:38:45 PDT 2017,,,493,add
2017-03-26,Ty,,,Lawson,PG,D-League All-Stars,364.l.8091.t.5,Sun Mar 26 18:38:45 PDT 2017,,,493,drop
2017-03-26,Cody,,,Zeller,"PF,C",Forgot About Dray,364.l.8091.t.3,Sun Mar 26 01:05:19 PDT 2017,,,492,add
2017-03-26,Tristan,,,Thompson,"PF,C",Forgot About Dray,364.l.8091.t.3,Sun Mar 26 01:05:19 PDT 2017,,,492,drop
2017-03-26,Thabo,,,Sefolosha,"SG,SF",Forgot About Dray,364.l.8091.t.3,Sun Mar 26 01:03:00 PDT 2017,,,491,add
2017-03-26,Danny,,,Green,"SG,SF",Forgot About Dray,364.l.8091.t.3,Sun Mar 26 01:03:00 PDT 2017,,,491,drop
2017-03-26,Ty,,,Lawson,PG,D-League All-Stars,364.l.8091.t.5,Sun Mar 26 00:02:11 PDT 2017,,,490,add
2017-03-26,Brandon,,,Jennings,PG,D-League All-Stars,364.l.8091.t.5,Sun Mar 26 00:02:11 PDT 2017,,,490,drop
2017-03-25,Solomon,,,Hill,"SG,SF",Lebron James and Co.,364.l.8091.t.2,Sat Mar 25 23:56:22 PDT 2017,,,489,add
2017-03-25,Brandon,,,Ingram,"SG,SF",Lebron James and Co.,364.l.8091.t.2,Sat Mar 25 23:56:22 PDT 2017,,,489,drop
2017-03-25,Jameer,,,Nelson,PG,Lebron James and Co.,364.l.8091.t.2,Sat Mar 25 05:18:51 PDT 2017,,,488,add
2017-03-25,Patty,,,Mills,PG,Lebron James and Co.,364.l.8091.t.2,Sat Mar 25 05:18:51 PDT 2017,,,488,drop
2017-03-25,Sergio,,,Rodriguez,PG,D-League All-Stars,364.l.8091.t.5,Sat Mar 25 04:02:15 PDT 2017,,,487,add
2017-03-25,Tony,,,Parker,PG,D-League All-Stars,364.l.8091.t.5,Sat Mar 25 04:02:15 PDT 2017,,,487,drop
2017-03-24,Tony,,,Parker,PG,D-League All-Stars,364.l.8091.t.5,Fri Mar 24 23:03:37 PDT 2017,,,486,add
2017-03-24,Ish,,,Smith,PG,D-League All-Stars,364.l.8091.t.5,Fri Mar 24 23:03:37 PDT 2017,,,486,drop
2017-03-24,Patty,,,Mills,PG,Lebron James and Co.,364.l.8091.t.2,Fri Mar 24 04:05:06 PDT 2017,,,485,add
2017-03-24,Tim,,,Frazier,"PG,SG",Lebron James and Co.,364.l.8091.t.2,Fri Mar 24 04:05:06 PDT 2017,,,485,drop
2017-03-23,Brandon,,,Jennings,PG,D-League All-Stars,364.l.8091.t.5,Thu Mar 23 21:37:52 PDT 2017,,,484,add
2017-03-23,Spencer,,,Dinwiddie,PG,D-League All-Stars,364.l.8091.t.5,Thu Mar 23 21:37:52 PDT 2017,,,484,drop
2017-03-23,Tim,,,Frazier,"PG,SG",Lebron James and Co.,364.l.8091.t.2,Thu Mar 23 04:54:17 PDT 2017,,,483,add
2017-03-23,Cory,,,Joseph,PG,Lebron James and Co.,364.l.8091.t.2,Thu Mar 23 04:54:17 PDT 2017,,,483,drop
2017-03-23,Ish,,,Smith,PG,D-League All-Stars,364.l.8091.t.5,Thu Mar 23 04:00:27 PDT 2017,,,482,add
2017-03-23,Yogi,,,Ferrell,PG,D-League All-Stars,364.l.8091.t.5,Thu Mar 23 04:00:27 PDT 2017,,,482,drop
2017-03-23,Josh,,,Richardson,"SG,SF",One for the Mainland,364.l.8091.t.7,Thu Mar 23 03:50:15 PDT 2017,,,481,add
2017-03-23,Juancho,,,Hernangomez,"SF,PF",One for the Mainland,364.l.8091.t.7,Thu Mar 23 03:50:15 PDT 2017,,,481,drop
2017-03-23,Danny,,,Green,"SG,SF",Forgot About Dray,364.l.8091.t.3,Thu Mar 23 00:27:19 PDT 2017,,,480,add
2017-03-23,Ersan,,,Ilyasova,"SF,PF",Forgot About Dray,364.l.8091.t.3,Thu Mar 23 00:27:19 PDT 2017,,,480,drop
2017-03-22,Yogi,,,Ferrell,PG,D-League All-Stars,364.l.8091.t.5,Wed Mar 22 05:28:33 PDT 2017,,,479,add
2017-03-22,Ty,,,Lawson,PG,D-League All-Stars,364.l.8091.t.5,Wed Mar 22 05:28:33 PDT 2017,,,479,drop
2017-03-22,Cory,,,Joseph,PG,Lebron James and Co.,364.l.8091.t.2,Wed Mar 22 05:01:33 PDT 2017,,,478,add
2017-03-22,Jameer,,,Nelson,PG,Lebron James and Co.,364.l.8091.t.2,Wed Mar 22 05:01:33 PDT 2017,,,478,drop
2017-03-22,Juancho,,,Hernangomez,"SF,PF",One for the Mainland,364.l.8091.t.7,Wed Mar 22 01:31:15 PDT 2017,,,477,add
2017-03-22,Tony,,,Snell,"SG,SF",One for the Mainland,364.l.8091.t.7,Wed Mar 22 01:31:15 PDT 2017,,,477,drop
2017-03-22,Ty,,,Lawson,PG,D-League All-Stars,364.l.8091.t.5,Wed Mar 22 01:09:52 PDT 2017,,,476,add
2017-03-22,J.J.,,,Barea,"PG,SG",D-League All-Stars,364.l.8091.t.5,Wed Mar 22 01:09:52 PDT 2017,,,476,drop
2017-03-22,Jameer,,,Nelson,PG,Lebron James and Co.,364.l.8091.t.2,Wed Mar 22 01:04:16 PDT 2017,,,475,add
2017-03-22,Ish,,,Smith,PG,Lebron James and Co.,364.l.8091.t.2,Wed Mar 22 01:04:16 PDT 2017,,,475,drop
2017-03-22,Ish,,,Smith,PG,Lebron James and Co.,364.l.8091.t.2,Wed Mar 22 01:02:33 PDT 2017,,,474,add
2017-03-22,Garrett,,,Temple,"PG,SG",Lebron James and Co.,364.l.8091.t.2,Wed Mar 22 01:02:33 PDT 2017,,,474,drop
2017-03-22,Garrett,,,Temple,"PG,SG",Lebron James and Co.,364.l.8091.t.2,Wed Mar 22 01:01:53 PDT 2017,,,473,add
2017-03-22,Cody,,,Zeller,"PF,C",Lebron James and Co.,364.l.8091.t.2,Wed Mar 22 01:01:53 PDT 2017,,,473,drop
2017-03-21,Will,,,Barton,"SG,SF",Forgot About Dray,364.l.8091.t.3,Tue Mar 21 20:41:37 PDT 2017,,,472,add
2017-03-21,Kevin,,,Durant,"SF,PF",Forgot About Dray,364.l.8091.t.3,Tue Mar 21 20:40:32 PDT 2017,,,471,add
2017-03-21,Joe,,,Ingles,"SG,SF",Forgot About Dray,364.l.8091.t.3,Tue Mar 21 20:40:32 PDT 2017,,,471,drop
2017-03-21,Spencer,,,Dinwiddie,PG,D-League All-Stars,364.l.8091.t.5,Tue Mar 21 01:19:05 PDT 2017,,,470,add
2017-03-21,Marcus,,,Smart,PG,D-League All-Stars,364.l.8091.t.5,Tue Mar 21 01:19:05 PDT 2017,,,470,drop
2017-03-20,J.J.,,,Barea,"PG,SG",D-League All-Stars,364.l.8091.t.5,Mon Mar 20 04:50:34 PDT 2017,,,469,add
2017-03-20,Zaza,,,Pachulia,C,D-League All-Stars,364.l.8091.t.5,Mon Mar 20 04:50:34 PDT 2017,,,469,drop
2017-03-20,Zaza,,,Pachulia,C,D-League All-Stars,364.l.8091.t.5,Mon Mar 20 01:29:48 PDT 2017,,,468,add
2017-03-20,Yogi,,,Ferrell,PG,D-League All-Stars,364.l.8091.t.5,Mon Mar 20 01:29:02 PDT 2017,,,467,drop
2017-03-20,Al-Farouq,,,Aminu,"SF,PF",D-League All-Stars,364.l.8091.t.5,Mon Mar 20 01:28:50 PDT 2017,,,466,drop
2017-03-19,Ersan,,,Ilyasova,"SF,PF",Forgot About Dray,364.l.8091.t.3,Sun Mar 19 15:04:09 PDT 2017,,,465,add
2017-03-19,Danny,,,Green,"SG,SF",Forgot About Dray,364.l.8091.t.3,Sun Mar 19 15:04:09 PDT 2017,,,465,drop
2017-03-19,Joe,,,Ingles,"SG,SF",Forgot About Dray,364.l.8091.t.3,Sun Mar 19 15:00:48 PDT 2017,,,464,add
2017-03-19,Trevor,,,Booker,PF,Forgot About Dray,364.l.8091.t.3,Sun Mar 19 15:00:48 PDT 2017,,,464,drop
2017-03-19,Alex,,,Len,"PF,C",Jimmy & Jimmy Co.,364.l.8091.t.6,Sun Mar 19 00:55:59 PDT 2017,,,463,add
2017-03-19,Will,,,Barton,"SG,SF",Jimmy & Jimmy Co.,364.l.8091.t.6,Sun Mar 19 00:55:59 PDT 2017,,,463,drop
2017-03-18,Cody,,,Zeller,"PF,C",Lebron James and Co.,364.l.8091.t.2,Sat Mar 18 00:26:22 PDT 2017,,,462,add
2017-03-18,Denzel,,,Valentine,"SG,SF",Lebron James and Co.,364.l.8091.t.2,Sat Mar 18 00:26:22 PDT 2017,,,462,drop
2017-03-16,Sean,,,Kilpatrick,"PG,SG",Adam Silver,364.l.8091.t.1,Thu Mar 16 22:40:44 PDT 2017,,,461,drop
2017-03-16,Denzel,,,Valentine,"SG,SF",Lebron James and Co.,364.l.8091.t.2,Thu Mar 16 17:08:28 PDT 2017,,,460,add
2017-03-16,Kyle,,,Lowry,PG,Lebron James and Co.,364.l.8091.t.2,Thu Mar 16 17:04:17 PDT 2017,,,459,add
2017-03-16,Dwyane,,,Wade,"PG,SG",Lebron James and Co.,364.l.8091.t.2,Thu Mar 16 15:32:38 PDT 2017,,,458,drop
2017-03-16,Tyler,,,Ulis,PG,One for the Mainland,364.l.8091.t.7,Thu Mar 16 02:13:29 PDT 2017,,,457,add
2017-03-16,Isaiah,,,Whitehead,"PG,SG",One for the Mainland,364.l.8091.t.7,Thu Mar 16 02:13:29 PDT 2017,,,457,drop
2017-03-16,Skal,,,Labissiere,"PF,C",One for the Mainland,364.l.8091.t.7,Thu Mar 16 01:32:26 PDT 2017,,,456,add
2017-03-16,Allen,,,Crabbe,"PG,SG",One for the Mainland,364.l.8091.t.7,Thu Mar 16 01:32:26 PDT 2017,,,456,drop
2017-03-15,Will,,,Barton,"SG,SF",Jimmy & Jimmy Co.,364.l.8091.t.6,Wed Mar 15 17:22:27 PDT 2017,,,455,add
2017-03-15,Bojan,,,Bogdanovic,"SG,SF",Jimmy & Jimmy Co.,364.l.8091.t.6,Wed Mar 15 17:22:27 PDT 2017,,,455,drop
2017-03-15,Rodney,,,Hood,"SG,SF",Jimmy & Jimmy Co.,364.l.8091.t.6,Wed Mar 15 17:21:43 PDT 2017,,,454,drop
2017-03-15,Ian,,,Mahinmi,C,Lebron James and Co.,364.l.8091.t.2,Wed Mar 15 14:05:26 PDT 2017,,,453,drop
2017-03-15,Rajon,,,Rondo,PG,D-League All-Stars,364.l.8091.t.5,Wed Mar 15 04:23:54 PDT 2017,,,451,add
2017-03-15,Cory,,,Joseph,PG,D-League All-Stars,364.l.8091.t.5,Wed Mar 15 04:23:54 PDT 2017,,,451,drop
2017-03-14,Marcus,,,Smart,PG,D-League All-Stars,364.l.8091.t.5,Tue Mar 14 03:56:32 PDT 2017,,,450,add
2017-03-14,Jordan,,,Crawford,"PG,SG",D-League All-Stars,364.l.8091.t.5,Tue Mar 14 03:56:32 PDT 2017,,,450,drop
2017-03-13,Larry,,,Sanders,"PF,C",Trinh,364.l.8091.t.10,Mon Mar 13 14:22:32 PDT 2017,,,449,add
2017-03-13,Kyle,,,Korver,"SG,SF",Trinh,364.l.8091.t.10,Mon Mar 13 14:22:32 PDT 2017,,,449,drop
2017-03-13,Will,,,Barton,"SG,SF",Boomshakalaka,364.l.8091.t.14,Mon Mar 13 01:52:47 PDT 2017,,,448,drop
2017-03-13,Tony,,,Snell,"SG,SF",One for the Mainland,364.l.8091.t.7,Mon Mar 13 00:07:32 PDT 2017,,,447,add
2017-03-13,Channing,,,Frye,"PF,C",One for the Mainland,364.l.8091.t.7,Mon Mar 13 00:07:32 PDT 2017,,,447,drop
2017-03-12,Rajon,,,Rondo,PG,Cool Cats,364.l.8091.t.4,Sun Mar 12 21:43:43 PDT 2017,,,446,drop
2017-03-12,Ian,,,Mahinmi,C,Lebron James and Co.,364.l.8091.t.2,Sun Mar 12 18:52:48 PDT 2017,,,445,add
2017-03-12,Jordan,,,Crawford,"PG,SG",D-League All-Stars,364.l.8091.t.5,Sun Mar 12 07:16:19 PDT 2017,,,444,add
2017-03-12,Sergio,,,Rodriguez,PG,D-League All-Stars,364.l.8091.t.5,Sun Mar 12 07:16:19 PDT 2017,,,444,drop
2017-03-12,Channing,,,Frye,"PF,C",One for the Mainland,364.l.8091.t.7,Sun Mar 12 04:18:40 PDT 2017,,,443,add
2017-03-12,Ish,,,Smith,PG,One for the Mainland,364.l.8091.t.7,Sun Mar 12 04:18:40 PDT 2017,,,443,drop
2017-03-12,Isaiah,,,Whitehead,"PG,SG",One for the Mainland,364.l.8091.t.7,Sun Mar 12 04:10:47 PDT 2017,,,442,add
2017-03-12,Jameer,,,Nelson,PG,One for the Mainland,364.l.8091.t.7,Sun Mar 12 04:10:47 PDT 2017,,,442,drop
2017-03-12,Richaun,,,Holmes,"PF,C",Adam Silver,364.l.8091.t.1,Sun Mar 12 03:09:07 PDT 2017,,,441,add
2017-03-12,DeMarre,,,Carroll,"SF,PF",Adam Silver,364.l.8091.t.1,Sun Mar 12 03:09:07 PDT 2017,,,441,drop
2017-03-12,Sergio,,,Rodriguez,PG,D-League All-Stars,364.l.8091.t.5,Sun Mar 12 00:31:46 PST 2017,,,440,add
2017-03-12,Cody,,,Zeller,"PF,C",D-League All-Stars,364.l.8091.t.5,Sun Mar 12 00:31:46 PST 2017,,,440,drop
2017-03-11,Brandon,,,Ingram,"SG,SF",Lebron James and Co.,364.l.8091.t.2,Sat Mar 11 15:20:09 PST 2017,,,439,add
2017-03-11,Terrence,,,Ross,"SG,SF",Lebron James and Co.,364.l.8091.t.2,Sat Mar 11 15:20:09 PST 2017,,,439,drop
2017-03-11,Allen,,,Crabbe,"PG,SG",One for the Mainland,364.l.8091.t.7,Sat Mar 11 04:43:53 PST 2017,,,438,add
2017-03-11,Marcus,,,Smart,PG,One for the Mainland,364.l.8091.t.7,Sat Mar 11 04:43:53 PST 2017,,,438,drop
2017-03-11,Cody,,,Zeller,"PF,C",D-League All-Stars,364.l.8091.t.5,Sat Mar 11 00:02:34 PST 2017,,,437,add
2017-03-11,Thabo,,,Sefolosha,"SG,SF",D-League All-Stars,364.l.8091.t.5,Sat Mar 11 00:02:34 PST 2017,,,437,drop
2017-03-10,Jabari,,,Parker,"SF,PF",One for the Mainland,364.l.8091.t.7,Fri Mar 10 13:25:42 PST 2017,,,436,drop
2017-03-10,Thabo,,,Sefolosha,"SG,SF",D-League All-Stars,364.l.8091.t.5,Fri Mar 10 04:11:10 PST 2017,,,435,add
2017-03-10,Tyler,,,Ulis,PG,D-League All-Stars,364.l.8091.t.5,Fri Mar 10 04:11:10 PST 2017,,,435,drop
2017-03-09,Rodney,,,Hood,"SG,SF",Jimmy & Jimmy Co.,364.l.8091.t.6,Thu Mar 09 18:46:21 PST 2017,,,434,add
2017-03-09,Kyle,,,Lowry,PG,Trinh,364.l.8091.t.10,Thu Mar 09 15:22:34 PST 2017,,,433,drop
2017-03-09,Dante,,,Exum,"PG,SG",Trinh,364.l.8091.t.10,Thu Mar 09 15:21:59 PST 2017,,,432,add
2017-03-09,Kevin,,,Durant,"SF,PF",Trinh,364.l.8091.t.10,Thu Mar 09 15:21:59 PST 2017,,,432,drop
2017-03-09,Michael,,,Beasley,"SF,PF",Icin On The Beefcake,364.l.8091.t.11,Thu Mar 09 15:11:01 PST 2017,,,431,drop
2017-03-08,Sean,,,Kilpatrick,"PG,SG",Adam Silver,364.l.8091.t.1,Wed Mar 08 01:23:06 PST 2017,,,430,add
2017-03-08,Richaun,,,Holmes,"PF,C",Jimmy & Jimmy Co.,364.l.8091.t.6,Wed Mar 08 00:53:10 PST 2017,,,429,drop
2017-03-07,Bojan,,,Bogdanovic,"SG,SF",Jimmy & Jimmy Co.,364.l.8091.t.6,Tue Mar 07 02:11:31 PST 2017,,,428,add
2017-03-07,Tony,,,Allen,"SG,SF",Jimmy & Jimmy Co.,364.l.8091.t.6,Tue Mar 07 02:11:31 PST 2017,,,428,drop
2017-03-05,Tyler,,,Ulis,PG,D-League All-Stars,364.l.8091.t.5,Sun Mar 05 22:05:23 PST 2017,,,427,add
2017-03-05,Spencer,,,Dinwiddie,PG,D-League All-Stars,364.l.8091.t.5,Sun Mar 05 22:05:23 PST 2017,,,427,drop
2017-03-05,Terrence,,,Ross,"SG,SF",Lebron James and Co.,364.l.8091.t.2,Sun Mar 05 05:38:45 PST 2017,,,426,add
2017-03-05,Thabo,,,Sefolosha,"SG,SF",Lebron James and Co.,364.l.8091.t.2,Sun Mar 05 05:38:45 PST 2017,,,426,drop
2017-03-03,Alan,,,Williams,"PF,C",Jimmy & Jimmy Co.,364.l.8091.t.6,Fri Mar 03 01:38:22 PST 2017,,,425,add
2017-03-03,Richaun,,,Holmes,"PF,C",Jimmy & Jimmy Co.,364.l.8091.t.6,Fri Mar 03 01:37:43 PST 2017,,,424,add
2017-03-03,Terrence,,,Ross,"SG,SF",Jimmy & Jimmy Co.,364.l.8091.t.6,Fri Mar 03 01:37:43 PST 2017,,,424,drop
2017-03-01,Andre,,,Iguodala,"SG,SF",Forgot About Dray,364.l.8091.t.3,Wed Mar 01 23:17:26 PST 2017,,,423,add
2017-03-01,P.J.,,,Tucker,"SG,SF",Forgot About Dray,364.l.8091.t.3,Wed Mar 01 23:17:26 PST 2017,,,423,drop
2017-03-01,Spencer,,,Dinwiddie,PG,D-League All-Stars,364.l.8091.t.5,Wed Mar 01 21:47:06 PST 2017,,,422,add
2017-03-01,Rodney,,,Hood,"SG,SF",D-League All-Stars,364.l.8091.t.5,Wed Mar 01 21:47:06 PST 2017,,,422,drop
2017-03-01,Rodney,,,Hood,"SG,SF",D-League All-Stars,364.l.8091.t.5,Wed Mar 01 03:35:34 PST 2017,,,421,add
2017-03-01,Josh,,,Richardson,"SG,SF",D-League All-Stars,364.l.8091.t.5,Wed Mar 01 03:35:34 PST 2017,,,421,drop
2017-02-28,Denzel,,,Valentine,"SG,SF",Lebron James and Co.,364.l.8091.t.2,Tue Feb 28 23:50:41 PST 2017,,,420,drop
2017-02-27,Delon,,,Wright,"PG,SG",Trinh,364.l.8091.t.10,Mon Feb 27 18:47:12 PST 2017,,,419,add
2017-02-26,Cory,,,Joseph,PG,D-League All-Stars,364.l.8091.t.5,Sun Feb 26 00:40:15 PST 2017,,,418,add
2017-02-26,Tim,,,Frazier,"PG,SG",D-League All-Stars,364.l.8091.t.5,Sun Feb 26 00:40:15 PST 2017,,,418,drop
2017-02-26,J.J.,,,Barea,"PG,SG",Forgot About Dray,364.l.8091.t.3,Sun Feb 26 00:35:01 PST 2017,,,417,drop
2017-02-25,Denzel,,,Valentine,"SG,SF",Lebron James and Co.,364.l.8091.t.2,Sat Feb 25 04:49:39 PST 2017,,,416,add
2017-02-25,Tyson,,,Chandler,C,Lebron James and Co.,364.l.8091.t.2,Sat Feb 25 04:49:39 PST 2017,,,416,drop
2017-02-25,Bobby,,,Portis,"PF,C",Stream Team,364.l.8091.t.9,Sat Feb 25 02:13:37 PST 2017,,,415,drop
2017-02-25,Ish,,,Smith,PG,One for the Mainland,364.l.8091.t.7,Sat Feb 25 01:25:11 PST 2017,,,414,add
2017-02-25,Bojan,,,Bogdanovic,"SG,SF",One for the Mainland,364.l.8091.t.7,Sat Feb 25 01:25:11 PST 2017,,,414,drop
2017-02-25,Marquese,,,Chriss,PF,Valar Moredunkis,364.l.8091.t.12,Sat Feb 25 00:25:41 PST 2017,,,413,add
2017-02-25,Cody,,,Zeller,"PF,C",Valar Moredunkis,364.l.8091.t.12,Sat Feb 25 00:25:41 PST 2017,,,413,drop
2017-02-24,Tyreke,,,Evans,"PG,SG,SF",Cool Cats,364.l.8091.t.4,Fri Feb 24 12:50:32 PST 2017,,,412,add
2017-02-24,Rodney,,,Hood,"SG,SF",Cool Cats,364.l.8091.t.4,Fri Feb 24 12:50:32 PST 2017,,,412,drop
2017-02-23,Buddy,,,Hield,SG,Adam Silver,364.l.8091.t.1,Thu Feb 23 23:27:52 PST 2017,,,411,add
2017-02-23,C.J.,,,Miles,"SG,SF",Adam Silver,364.l.8091.t.1,Thu Feb 23 23:27:52 PST 2017,,,411,drop
2017-02-23,Channing,,,Frye,"PF,C",Adam Silver,364.l.8091.t.1,Thu Feb 23 23:24:09 PST 2017,,,410,drop
2017-02-23,Bobby,,,Portis,"PF,C",Stream Team,364.l.8091.t.9,Thu Feb 23 23:11:54 PST 2017,,,409,add
2017-02-23,Brandon,,,Knight,"PG,SG",Stream Team,364.l.8091.t.9,Thu Feb 23 23:11:54 PST 2017,,,409,drop
2017-02-23,T.J.,,,Warren,SF,D-League All-Stars,364.l.8091.t.5,Thu Feb 23 17:06:16 PST 2017,,,408,add
2017-02-23,Jon,,,Leuer,"PF,C",D-League All-Stars,364.l.8091.t.5,Thu Feb 23 17:06:16 PST 2017,,,408,drop
2017-02-23,Jamal,,,Murray,"PG,SG",Adam Silver,364.l.8091.t.1,Thu Feb 23 15:00:31 PST 2017,,,407,add
2017-02-23,Ersan,,,Ilyasova,"SF,PF",Adam Silver,364.l.8091.t.1,Thu Feb 23 15:00:31 PST 2017,,,407,drop
2017-02-23,Jon,,,Leuer,"PF,C",D-League All-Stars,364.l.8091.t.5,Thu Feb 23 03:48:06 PST 2017,,,406,add
2017-02-23,Matt,,,Barnes,"SG,SF",D-League All-Stars,364.l.8091.t.5,Thu Feb 23 03:48:06 PST 2017,,,406,drop
2017-02-22,Jameer,,,Nelson,PG,One for the Mainland,364.l.8091.t.7,Wed Feb 22 20:00:23 PST 2017,,,405,add
2017-02-22,David,,,Lee,"PF,C",One for the Mainland,364.l.8091.t.7,Wed Feb 22 20:00:23 PST 2017,,,405,drop
2017-02-20,Terrence,,,Ross,"SG,SF",Jimmy & Jimmy Co.,364.l.8091.t.6,Mon Feb 20 17:21:55 PST 2017,,,404,add
2017-02-20,Terrence,,,Jones,"SF,PF",Jimmy & Jimmy Co.,364.l.8091.t.6,Mon Feb 20 17:21:55 PST 2017,,,404,drop
2017-02-20,Zach,,,LaVine,"PG,SG",Boomshakalaka,364.l.8091.t.14,Mon Feb 20 05:22:11 PST 2017,,,402,add
2017-02-20,Deron,,,Williams,PG,Boomshakalaka,364.l.8091.t.14,Mon Feb 20 05:22:11 PST 2017,,,402,drop
2017-02-20,Willie,,,Cauley-Stein,"PF,C",Stream Team,364.l.8091.t.9,Mon Feb 20 02:11:41 PST 2017,,,401,add
2017-02-20,Thon,,,Maker,"PF,C",Stream Team,364.l.8091.t.9,Mon Feb 20 02:11:41 PST 2017,,,401,drop
2017-02-20,Tim,,,Frazier,"PG,SG",D-League All-Stars,364.l.8091.t.5,Mon Feb 20 01:51:58 PST 2017,,,400,add
2017-02-20,Jameer,,,Nelson,PG,D-League All-Stars,364.l.8091.t.5,Mon Feb 20 01:51:58 PST 2017,,,400,drop
2017-02-17,Thon,,,Maker,"PF,C",Stream Team,364.l.8091.t.9,Fri Feb 17 13:34:20 PST 2017,,,399,add
2017-02-17,Monta,,,Ellis,"PG,SG",Stream Team,364.l.8091.t.9,Fri Feb 17 13:31:19 PST 2017,,,398,add
2017-02-17,Zach,,,LaVine,"PG,SG",So Kawhi 。◕ ‿ ◕。,364.l.8091.t.8,Fri Feb 17 07:52:51 PST 2017,,,397,drop
