team_key,name,ftp_rank,fgp_rank,_3p_rank,pts_rank,reb_rank,ast_rank,stl_rank,blk_rank,tos_rank,power_rank
364.l.8091.t.7,One for the Mainland,6.71428571429,8.28571428571,5.14285714286,3.57142857143,4.07142857143,5.57142857143,6.42857142857,4.64285714286,11.0,6.15873015873
364.l.8091.t.11,Icin On The Beefcake,9.71428571429,9.28571428571,4.92857142857,4.07142857143,5.28571428571,4.28571428571,5.35714285714,6.14285714286,11.9285714286,6.77777777778
364.l.8091.t.3,Forgot About Dray,12.7142857143,3.42857142857,12.2142857143,11.1428571429,1.71428571429,2.28571428571,6.28571428571,2.42857142857,8.78571428571,6.77777777778
364.l.8091.t.2,#Hwaiting,11.8571428571,4.85714285714,10.4285714286,7.35714285714,2.85714285714,6.42857142857,5.35714285714,3.21428571429,9.85714285714,6.9126984127
364.l.8091.t.5,D-League All-Stars,2.71428571429,11.1428571429,2.07142857143,5.78571428571,8.14285714286,3.5,6.85714285714,10.5714285714,12.5,7.03174603175
364.l.8091.t.10,Trinh,7.07142857143,6.85714285714,2.57142857143,8.0,11.2857142857,10.4285714286,7.71428571429,7.35714285714,3.5,7.19841269841
364.l.8091.t.12,Valar Moredunkis,3.42857142857,7.57142857143,7.21428571429,6.42857142857,10.1428571429,7.07142857143,8.92857142857,9.57142857143,5.28571428571,7.29365079365
364.l.8091.t.6,Jimmy & Jimmy Co.,7.57142857143,7.57142857143,10.5714285714,10.7142857143,6.64285714286,8.42857142857,3.0,7.85714285714,5.92857142857,7.5873015873
364.l.8091.t.9,Stream Team,8.71428571429,8.71428571429,8.64285714286,9.57142857143,9.21428571429,4.57142857143,5.14285714286,8.5,6.42857142857,7.72222222222
364.l.8091.t.1,Adam Silver,6.21428571429,8.71428571429,3.71428571429,5.0,12.2857142857,10.7142857143,9.64285714286,9.14285714286,4.64285714286,7.78571428571
364.l.8091.t.4,Cool Cats,4.28571428571,10.0,6.0,4.64285714286,9.14285714286,8.35714285714,8.57142857143,11.3571428571,10.2142857143,8.06349206349
364.l.8091.t.8,So Kawhi 。◕ ‿ ◕。,9.0,5.85714285714,9.57142857143,9.42857142857,9.85714285714,11.7142857143,11.2857142857,4.78571428571,3.85714285714,8.37301587302
364.l.8091.t.13,Harry B's Hairy Bees,7.0,5.0,10.9285714286,8.71428571429,5.64285714286,12.4285714286,12.2142857143,10.6428571429,4.0,8.50793650794
364.l.8091.t.14,Browshakalaka,8.0,7.71428571429,11.0,10.5714285714,8.71428571429,9.21428571429,8.21428571429,8.78571428571,7.07142857143,8.80952380952
