team_key,name,ftp_rank,fgp_rank,_3p_rank,pts_rank,reb_rank,ast_rank,stl_rank,blk_rank,tos_rank,power_rank
364.l.8091.t.7,One for the Mainland,7.33333333333,7.13333333333,5.46666666667,4.26666666667,5.26666666667,7.56666666667,7.06666666667,5.56666666667,8.9,6.50740740741
364.l.8091.t.11,Icin On The Beefcake,9.8,8.66666666667,7.0,5.03333333333,4.86666666667,3.93333333333,8.33333333333,4.6,10.7333333333,6.9962962963
364.l.8091.t.2,#Hwaiting,11.6666666667,5.06666666667,10.5333333333,7.56666666667,3.66666666667,7.83333333333,4.73333333333,3.26666666667,9.73333333333,7.11851851852
364.l.8091.t.3,Forgot About Dray,13.0,2.8,13.0333333333,12.2666666667,1.66666666667,4.56666666667,5.7,3.36666666667,8.53333333333,7.21481481481
364.l.8091.t.8,So Kawhi 。◕ ‿ ◕。,8.53333333333,4.53333333333,8.13333333333,7.16666666667,7.13333333333,12.3333333333,10.7,3.9,3.93333333333,7.37407407407
364.l.8091.t.12,Valar Moredunkis,5.06666666667,8.53333333333,8.26666666667,6.76666666667,9.16666666667,5.7,7.16666666667,9.33333333333,6.6,7.4
364.l.8091.t.1,Adam Silver,5.03333333333,7.8,3.26666666667,5.13333333333,10.5333333333,9.2,10.0666666667,8.7,6.93333333333,7.40740740741
364.l.8091.t.6,Jimmy & Jimmy Co.,7.66666666667,6.66666666667,10.4666666667,10.0,7.2,8.86666666667,3.23333333333,7.8,5.33333333333,7.47037037037
364.l.8091.t.5,D-League All-Stars,3.6,11.6,2.43333333333,6.5,9.0,3.43333333333,8.8,10.8333333333,11.4666666667,7.51851851852
364.l.8091.t.10,Trinh,6.76666666667,7.53333333333,3.06666666667,9.66666666667,12.4333333333,10.8333333333,6.5,8.66666666667,3.13333333333,7.62222222222
364.l.8091.t.13,Harry B's Hairy Bees,6.53333333333,6.4,8.53333333333,6.86666666667,8.36666666667,7.4,9.83333333333,10.7333333333,6.33333333333,7.88888888889
364.l.8091.t.4,Cool Cats,5.0,11.2666666667,6.63333333333,5.03333333333,9.26666666667,6.5,7.73333333333,11.2666666667,10.3666666667,8.11851851852
364.l.8091.t.9,Stream Team,7.46666666667,9.26666666667,8.46666666667,10.7333333333,7.93333333333,8.2,6.73333333333,9.1,5.66666666667,8.17407407407
364.l.8091.t.14,Browshakalaka,7.53333333333,7.73333333333,9.7,8.0,8.5,8.63333333333,8.4,7.86666666667,7.33333333333,8.18888888889
