team_key,name,ftp_rank,fgp_rank,_3p_rank,pts_rank,reb_rank,ast_rank,stl_rank,blk_rank,tos_rank,power_rank
364.l.8091.t.7,One for the Mainland,7.0,7.22222222222,5.63888888889,4.5,5.77777777778,7.22222222222,6.72222222222,5.55555555556,8.88888888889,6.50308641975
364.l.8091.t.3,Forgot About Dray,13.0555555556,2.77777777778,12.4722222222,11.6111111111,1.55555555556,4.02777777778,5.22222222222,3.25,8.97222222222,6.99382716049
364.l.8091.t.11,Icin On The Beefcake,9.11111111111,8.38888888889,7.25,5.47222222222,5.33333333333,4.58333333333,8.75,4.58333333333,10.9166666667,7.15432098765
364.l.8091.t.2,#Hwaiting,11.9444444444,4.88888888889,10.1111111111,7.41666666667,3.61111111111,7.30555555556,5.36111111111,3.94444444444,9.86111111111,7.16049382716
364.l.8091.t.5,D-League All-Stars,3.61111111111,10.8333333333,2.25,5.80555555556,8.66666666667,3.58333333333,8.19444444444,10.1944444444,11.5277777778,7.18518518519
364.l.8091.t.10,Trinh,6.91666666667,7.11111111111,3.22222222222,8.72222222222,12.1388888889,10.4166666667,6.44444444444,8.80555555556,3.5,7.47530864198
364.l.8091.t.12,Valar Moredunkis,5.05555555556,8.94444444444,7.94444444444,6.97222222222,9.38888888889,5.94444444444,6.94444444444,9.75,6.63888888889,7.50925925926
364.l.8091.t.6,Jimmy & Jimmy Co.,7.5,7.27777777778,10.5277777778,10.1666666667,7.27777777778,8.69444444444,3.38888888889,7.77777777778,5.38888888889,7.55555555556
364.l.8091.t.8,So Kawhi 。◕ ‿ ◕。,8.44444444444,4.77777777778,8.41666666667,7.91666666667,7.22222222222,12.2777777778,10.9166666667,4.11111111111,4.0,7.56481481481
364.l.8091.t.1,Adam Silver,5.36111111111,8.77777777778,3.05555555556,5.5,11.0277777778,9.44444444444,9.88888888889,9.55555555556,6.75,7.70679012346
364.l.8091.t.4,Cool Cats,5.0,11.1666666667,6.19444444444,4.58333333333,8.94444444444,6.13888888889,7.47222222222,10.6944444444,10.4166666667,7.84567901235
364.l.8091.t.14,Boomshakalaka,8.05555555556,7.77777777778,9.36111111111,7.44444444444,7.69444444444,8.36111111111,8.80555555556,7.47222222222,7.25,8.02469135802
364.l.8091.t.9,Stream Team,7.11111111111,8.55555555556,9.22222222222,10.8888888889,7.55555555556,8.5,6.47222222222,8.80555555556,5.44444444444,8.06172839506
364.l.8091.t.13,Harry B's Hairy Bees,6.83333333333,6.5,9.33333333333,8.0,8.80555555556,8.5,10.4166666667,10.5,5.44444444444,8.25925925926
