team_key,name,ftp_rank,fgp_rank,_3p_rank,pts_rank,reb_rank,ast_rank,stl_rank,blk_rank,tos_rank,power_rank
364.l.8091.t.3,Forgot About Dray,13.227272727272727,2.4545454545454546,11.636363636363637,10.5,1.4545454545454546,4.068181818181818,4.7272727272727275,2.977272727272727,8.840909090909092,6.654040404040405
364.l.8091.t.7,One for the Mainland,6.7727272727272725,8.454545454545455,5.704545454545454,5.136363636363637,5.681818181818182,6.4772727272727275,6.568181818181818,6.5,9.25,6.7272727272727275
364.l.8091.t.5,D-League All-Stars,3.909090909090909,9.772727272727273,2.3181818181818183,5.568181818181818,8.818181818181818,3.5681818181818183,7.2272727272727275,9.613636363636363,11.840909090909092,6.95959595959596
364.l.8091.t.11,Icin On The Beefcake,9.022727272727273,7.954545454545454,6.840909090909091,5.25,5.25,4.75,9.159090909090908,4.636363636363637,10.454545454545455,7.035353535353535
364.l.8091.t.2,#Hwaiting,12.136363636363637,4.863636363636363,9.909090909090908,7.159090909090909,3.3181818181818183,7.0227272727272725,5.068181818181818,3.5454545454545454,10.295454545454545,7.0353535353535355
364.l.8091.t.12,Valar Moredunkis,5.045454545454546,8.136363636363637,7.181818181818182,7.2272727272727275,9.181818181818182,5.454545454545454,7.0227272727272725,9.522727272727273,6.7727272727272725,7.282828282828283
364.l.8091.t.6,Jimmy & Jimmy Co.,6.681818181818182,7.2272727272727275,10.727272727272727,9.181818181818182,7.113636363636363,8.295454545454545,3.977272727272727,6.886363636363637,6.045454545454546,7.348484848484849
364.l.8091.t.8,So Kawhi 。◕ ‿ ◕。,8.136363636363637,4.681818181818182,9.25,8.75,7.909090909090909,12.590909090909092,10.431818181818182,4.431818181818182,3.6363636363636362,7.757575757575759
364.l.8091.t.1,Adam Silver,4.840909090909091,8.954545454545455,2.6818181818181817,5.636363636363637,11.386363636363637,9.522727272727273,10.568181818181818,10.227272727272727,6.2272727272727275,7.782828282828283
364.l.8091.t.4,Cool Cats,5.863636363636363,10.727272727272727,5.681818181818182,4.181818181818182,8.636363636363637,6.5227272727272725,7.045454545454546,10.431818181818182,10.977272727272727,7.785353535353535
364.l.8091.t.10,Trinh,6.113636363636363,8.090909090909092,4.454545454545454,8.863636363636363,12.386363636363637,10.25,7.0227272727272725,9.568181818181818,3.772727272727273,7.835858585858585
364.l.8091.t.14,Boomshakalaka,8.181818181818182,8.318181818181818,9.340909090909092,7.636363636363637,7.9772727272727275,8.204545454545455,9.340909090909092,7.75,7.068181818181818,8.2020202020202
364.l.8091.t.13,Harry B's Hairy Bees,7.568181818181818,6.863636363636363,9.181818181818182,8.454545454545455,7.75,9.090909090909092,10.863636363636363,9.477272727272727,5.181818181818182,8.27020202020202
364.l.8091.t.9,Stream Team,7.5,8.5,10.090909090909092,11.454545454545455,8.136363636363637,9.181818181818182,5.9772727272727275,9.431818181818182,4.636363636363637,8.323232323232325
