team_key,name,ftp_rank,fgp_rank,_3p_rank,pts_rank,reb_rank,ast_rank,stl_rank,blk_rank,tos_rank,power_rank
364.l.8091.t.7,One for the Mainland,7.61538461538,7.23076923077,5.07692307692,3.84615384615,5.11538461538,7.42307692308,7.84615384615,5.61538461538,9.15384615385,6.54700854701
364.l.8091.t.11,Icin On The Beefcake,9.76923076923,9.07692307692,7.15384615385,5.34615384615,4.61538461538,3.46153846154,7.65384615385,4.80769230769,11.2307692308,7.01282051282
364.l.8091.t.3,Forgot About Dray,13.2307692308,2.69230769231,12.9230769231,12.1538461538,1.69230769231,4.88461538462,5.73076923077,2.61538461538,7.92307692308,7.09401709402
364.l.8091.t.2,#Hwaiting,11.3076923077,5.0,10.8846153846,7.88461538462,4.0,8.07692307692,4.84615384615,3.57692307692,9.5,7.23076923077
364.l.8091.t.6,Jimmy & Jimmy Co.,7.23076923077,6.84615384615,10.1923076923,9.73076923077,6.88461538462,8.84615384615,2.76923076923,7.92307692308,5.57692307692,7.33333333333
364.l.8091.t.5,D-League All-Stars,3.30769230769,11.4615384615,2.03846153846,6.34615384615,8.84615384615,3.42307692308,8.34615384615,10.7692307692,11.5,7.33760683761
364.l.8091.t.12,Valar Moredunkis,5.53846153846,8.61538461538,8.76923076923,6.61538461538,9.23076923077,5.61538461538,6.96153846154,8.92307692308,6.80769230769,7.45299145299
364.l.8091.t.8,So Kawhi 。◕ ‿ ◕。,8.76923076923,4.92307692308,8.38461538462,7.34615384615,7.07692307692,12.3076923077,10.6923076923,3.84615384615,4.15384615385,7.5
364.l.8091.t.1,Adam Silver,5.42307692308,8.23076923077,3.53846153846,5.38461538462,10.8461538462,9.11538461538,10.4230769231,9.11538461538,6.92307692308,7.66666666667
364.l.8091.t.10,Trinh,6.80769230769,6.84615384615,3.07692307692,9.84615384615,12.3846153846,10.9615384615,7.34615384615,8.61538461538,3.26923076923,7.68376068376
364.l.8091.t.4,Cool Cats,4.23076923077,11.0,6.34615384615,4.57692307692,9.15384615385,6.88461538462,7.30769230769,11.8846153846,10.1153846154,7.94444444444
364.l.8091.t.9,Stream Team,7.69230769231,8.76923076923,8.19230769231,10.5,8.34615384615,7.53846153846,6.76923076923,8.65384615385,5.53846153846,8.0
364.l.8091.t.13,Harry B's Hairy Bees,6.69230769231,6.38461538462,8.53846153846,7.07692307692,8.5,8.0,10.0769230769,10.5769230769,6.30769230769,8.01709401709
364.l.8091.t.14,Browshakalaka,7.38461538462,7.92307692308,9.88461538462,8.34615384615,8.30769230769,8.46153846154,8.23076923077,8.07692307692,7.0,8.17948717949
