team_key,name,ftp_rank,fgp_rank,_3p_rank,pts_rank,reb_rank,ast_rank,stl_rank,blk_rank,tos_rank,power_rank
364.l.8091.t.3,Forgot About Dray,13.26086956521739,2.391304347826087,11.434782608695652,10.173913043478262,1.434782608695652,3.9782608695652173,4.6521739130434785,2.891304347826087,8.782608695652174,6.5555555555555545
364.l.8091.t.7,One for the Mainland,6.782608695652174,8.695652173913043,5.673913043478261,5.260869565217392,5.608695652173913,6.239130434782608,6.586956521739131,6.695652173913044,9.326086956521738,6.76328502415459
364.l.8091.t.5,D-League All-Stars,3.9565217391304346,9.608695652173912,2.3043478260869565,5.413043478260869,8.782608695652174,3.5434782608695654,6.956521739130435,9.456521739130435,11.891304347826088,6.879227053140096
364.l.8091.t.2,#Hwaiting,12.173913043478262,4.739130434782608,9.826086956521738,7.1521739130434785,3.260869565217391,6.978260869565218,4.978260869565218,3.4782608695652173,10.369565217391305,6.995169082125604
364.l.8091.t.11,Icin On The Beefcake,8.978260869565217,7.826086956521739,6.804347826086956,5.195652173913044,5.239130434782608,4.760869565217392,9.23913043478261,4.630434782608695,10.434782608695652,7.01207729468599
364.l.8091.t.12,Valar Moredunkis,5.0,7.956521739130435,7.043478260869565,7.304347826086956,9.173913043478262,5.391304347826087,6.956521739130435,9.456521739130435,6.804347826086956,7.2318840579710155
364.l.8091.t.6,Jimmy & Jimmy Co.,6.521739130434782,7.260869565217392,10.782608695652174,9.043478260869565,7.108695652173913,8.282608695652174,4.1521739130434785,6.717391304347826,6.173913043478261,7.338164251207729
364.l.8091.t.4,Cool Cats,6.0,10.695652173913043,5.565217391304348,4.043478260869565,8.521739130434783,6.543478260869565,6.978260869565218,10.369565217391305,11.108695652173912,7.758454106280193
364.l.8091.t.1,Adam Silver,4.673913043478261,9.08695652173913,2.608695652173913,5.608695652173913,11.456521739130435,9.543478260869565,10.695652173913043,10.347826086956522,6.130434782608695,7.794685990338163
364.l.8091.t.8,So Kawhi 。◕ ‿ ◕。,8.043478260869565,4.608695652173913,9.41304347826087,8.934782608695652,8.08695652173913,12.652173913043478,10.369565217391305,4.543478260869565,3.5652173913043477,7.801932367149757
364.l.8091.t.10,Trinh,5.934782608695652,8.304347826086957,4.739130434782608,9.0,12.456521739130435,10.282608695652174,7.1521739130434785,9.76086956521739,3.8260869565217392,7.939613526570047
364.l.8091.t.14,Boomshakalaka,8.26086956521739,8.434782608695652,9.369565217391305,7.739130434782608,8.065217391304348,8.23913043478261,9.456521739130435,7.8478260869565215,7.021739130434782,8.270531400966183
364.l.8091.t.13,Harry B's Hairy Bees,7.717391304347826,6.956521739130435,9.173913043478262,8.565217391304348,7.543478260869565,9.26086956521739,10.978260869565217,9.26086956521739,5.086956521739131,8.282608695652174
364.l.8091.t.9,Stream Team,7.695652173913044,8.434782608695652,10.26086956521739,11.565217391304348,8.26086956521739,9.304347826086957,5.8478260869565215,9.543478260869565,4.478260869565218,8.376811594202898
