team_key,name,ftp_rank,fgp_rank,_3p_rank,pts_rank,reb_rank,ast_rank,stl_rank,blk_rank,tos_rank,power_rank
364.l.8091.t.7,One for the Mainland,7.71428571429,7.0,5.5,4.28571428571,5.28571428571,7.89285714286,7.42857142857,5.82142857143,9.0,6.65873015873
364.l.8091.t.11,Icin On The Beefcake,9.78571428571,8.78571428571,7.0,5.17857142857,4.5,3.60714285714,7.96428571429,4.67857142857,10.8214285714,6.9246031746
364.l.8091.t.3,Forgot About Dray,13.1428571429,2.57142857143,12.9642857143,12.1428571429,1.64285714286,4.75,5.75,2.71428571429,8.14285714286,7.09126984127
364.l.8091.t.2,#Hwaiting,11.5,5.14285714286,10.7857142857,7.96428571429,3.85714285714,8.10714285714,4.85714285714,3.42857142857,9.5,7.2380952381
364.l.8091.t.5,D-League All-Stars,3.42857142857,11.4285714286,2.10714285714,6.03571428571,8.64285714286,3.25,8.46428571429,10.6071428571,11.6071428571,7.28571428571
364.l.8091.t.6,Jimmy & Jimmy Co.,7.64285714286,6.57142857143,10.4285714286,9.96428571429,7.07142857143,9.0,2.82142857143,7.85714285714,5.46428571429,7.4246031746
364.l.8091.t.1,Adam Silver,5.10714285714,8.28571428571,3.35714285714,5.07142857143,10.4285714286,8.85714285714,9.92857142857,8.82142857143,7.0,7.42857142857
364.l.8091.t.12,Valar Moredunkis,5.35714285714,8.42857142857,8.64285714286,6.71428571429,9.25,5.5,7.39285714286,9.28571428571,7.0,7.50793650794
364.l.8091.t.8,So Kawhi 。◕ ‿ ◕。,8.92857142857,4.71428571429,8.64285714286,7.60714285714,7.35714285714,12.3571428571,10.9285714286,3.67857142857,4.07142857143,7.5873015873
364.l.8091.t.10,Trinh,6.75,7.28571428571,3.0,9.5,12.3928571429,10.8928571429,6.89285714286,8.78571428571,3.10714285714,7.62301587302
364.l.8091.t.13,Harry B's Hairy Bees,6.35714285714,6.5,8.35714285714,7.0,8.17857142857,7.57142857143,10.0,10.6071428571,6.25,7.86904761905
364.l.8091.t.4,Cool Cats,4.5,11.2142857143,6.17857142857,4.75,9.5,6.89285714286,7.57142857143,11.8214285714,10.25,8.0753968254
364.l.8091.t.9,Stream Team,7.64285714286,9.0,8.28571428571,10.75,8.28571428571,7.85714285714,6.78571428571,8.96428571429,5.28571428571,8.09523809524
364.l.8091.t.14,Browshakalaka,7.14285714286,8.07142857143,9.75,8.03571428571,8.60714285714,8.46428571429,8.21428571429,7.92857142857,7.5,8.19047619048
