team_key,name,ftp_rank,fgp_rank,_3p_rank,pts_rank,reb_rank,ast_rank,stl_rank,blk_rank,tos_rank,power_rank
364.l.8091.t.7,One for the Mainland,6.761904761904762,8.19047619047619,5.738095238095238,5.0,5.761904761904762,6.738095238095238,6.5476190476190474,6.285714285714286,9.166666666666666,6.6878306878306875
364.l.8091.t.3,Forgot About Dray,13.19047619047619,2.5238095238095237,11.857142857142858,10.857142857142858,1.4761904761904763,4.166666666666667,4.809523809523809,3.0714285714285716,8.904761904761905,6.761904761904762
364.l.8091.t.5,D-League All-Stars,3.857142857142857,9.952380952380953,2.3333333333333335,5.738095238095238,8.857142857142858,3.5952380952380953,7.523809523809524,9.785714285714286,11.785714285714286,7.0476190476190474
364.l.8091.t.11,Icin On The Beefcake,9.071428571428571,8.095238095238095,6.880952380952381,5.309523809523809,5.261904761904762,4.738095238095238,9.071428571428571,4.642857142857143,10.476190476190476,7.06084656084656
364.l.8091.t.2,#Hwaiting,12.095238095238095,5.0,10.0,7.166666666666667,3.380952380952381,7.071428571428571,5.166666666666667,3.619047619047619,10.214285714285714,7.079365079365079
364.l.8091.t.12,Valar Moredunkis,5.095238095238095,8.333333333333334,7.333333333333333,7.142857142857143,9.19047619047619,5.523809523809524,7.095238095238095,9.595238095238095,6.738095238095238,7.338624338624339
364.l.8091.t.6,Jimmy & Jimmy Co.,6.857142857142857,7.190476190476191,10.666666666666666,9.333333333333334,7.119047619047619,8.30952380952381,3.7857142857142856,7.071428571428571,5.904761904761905,7.35978835978836
364.l.8091.t.8,So Kawhi 。◕ ‿ ◕。,8.238095238095237,4.761904761904762,9.071428571428571,8.547619047619047,7.714285714285714,12.523809523809524,10.5,4.309523809523809,3.7142857142857144,7.708994708994707
364.l.8091.t.10,Trinh,6.309523809523809,7.857142857142857,4.142857142857143,8.714285714285714,12.30952380952381,10.214285714285714,6.880952380952381,9.357142857142858,3.7142857142857144,7.722222222222222
364.l.8091.t.1,Adam Silver,5.023809523809524,8.80952380952381,2.761904761904762,5.666666666666667,11.30952380952381,9.5,10.428571428571429,10.095238095238095,6.333333333333333,7.76984126984127
364.l.8091.t.4,Cool Cats,5.714285714285714,10.761904761904763,5.809523809523809,4.333333333333333,8.761904761904763,6.5,7.119047619047619,10.5,10.833333333333334,7.814814814814814
364.l.8091.t.14,Boomshakalaka,8.095238095238095,8.19047619047619,9.30952380952381,7.523809523809524,7.880952380952381,8.166666666666666,9.214285714285714,7.642857142857143,7.119047619047619,8.126984126984127
364.l.8091.t.13,Harry B's Hairy Bees,7.404761904761905,6.761904761904762,9.19047619047619,8.333333333333334,7.976190476190476,8.904761904761905,10.738095238095237,9.714285714285714,5.285714285714286,8.256613756613756
364.l.8091.t.9,Stream Team,7.285714285714286,8.571428571428571,9.904761904761905,11.333333333333334,8.0,9.047619047619047,6.119047619047619,9.30952380952381,4.809523809523809,8.264550264550264
