,week,team_key,name,ftm,fta,ftp,fgm,fga,fgp,_3p,pts,reb,ast,stl,blk,tos,ftp_rank,fgp_rank,_3p_rank,pts_rank,reb_rank,ast_rank,stl_rank,blk_rank,tos_rank,power_rank
9,13,364.l.8091.t.11,Icin On The Beefcake,84.0,110.0,0.763636363636,193.0,451.0,0.427937915743,46.0,516.0,187.0,127.0,52.0,23.0,81.0,8.0,14.0,6.0,7.0,10.0,6.0,1.0,6.5,14.0,8.055555555560002
10,13,364.l.8091.t.10,Trinh,54.0,74.0,0.72972972973,186.0,434.0,0.428571428571,66.0,492.0,180.0,105.0,35.0,22.0,59.0,12.0,13.0,1.0,9.0,11.0,11.0,8.5,8.0,3.0,8.5
11,13,364.l.8091.t.2,#Hwaiting,82.0,114.0,0.7192982456139999,176.0,380.0,0.46315789473700003,28.0,462.0,207.0,107.0,44.0,20.0,75.0,14.0,8.0,13.0,11.0,5.0,10.0,2.0,10.5,10.5,9.333333333330001
12,13,364.l.8091.t.14,Boomshakalaka,71.0,93.0,0.763440860215,173.0,384.0,0.450520833333,37.0,454.0,147.0,137.0,20.0,16.0,65.0,9.0,11.0,10.5,13.0,13.0,3.0,13.0,14.0,6.0,10.277777777799999
13,13,364.l.8091.t.13,Harry B's Hairy Bees,64.0,87.0,0.735632183908,168.0,368.0,0.45652173913000005,29.0,429.0,206.0,74.0,19.0,18.0,43.0,11.0,9.0,12.0,14.0,6.0,14.0,14.0,12.5,1.0,10.3888888889
0,14,364.l.8091.t.2,#Hwaiting,126.0,160.0,0.7875,284.0,527.0,0.5388994307399999,37.0,731.0,269.0,156.0,68.0,41.0,89.0,10.0,1.0,10.0,1.0,1.0,2.0,1.0,1.0,13.0,4.44444444444
1,14,364.l.8091.t.6,Jimmy & Jimmy Co.,111.0,132.0,0.840909090909,220.0,446.0,0.493273542601,46.0,597.0,216.0,116.0,45.0,27.0,51.0,2.0,4.0,7.5,7.0,4.5,9.0,4.0,5.0,2.0,5.0
2,14,364.l.8091.t.5,D-League All-Stars,126.0,150.0,0.84,221.0,499.0,0.44288577154299996,81.0,649.0,216.0,172.0,49.0,20.0,107.0,3.0,11.0,1.0,4.0,4.5,1.0,2.5,9.5,14.0,5.61111111111
3,14,364.l.8091.t.7,One for the Mainland,135.0,169.0,0.7988165680470001,241.0,501.0,0.48103792415200003,49.0,666.0,244.0,138.0,38.0,31.0,75.0,7.0,6.0,6.0,3.0,3.0,7.0,5.5,3.0,10.0,5.61111111111
4,14,364.l.8091.t.3,Forgot About Dray,92.0,146.0,0.630136986301,180.0,360.0,0.5,25.0,477.0,260.0,151.0,49.0,35.0,61.0,14.0,3.0,12.0,11.0,2.0,3.0,2.5,2.0,5.0,6.05555555556
5,14,364.l.8091.t.10,Trinh,71.0,86.0,0.825581395349,187.0,404.0,0.462871287129,66.0,511.0,186.0,93.0,37.0,23.0,58.0,5.5,9.0,3.0,8.0,10.0,11.5,7.0,6.0,4.0,7.1111111111100005
6,14,364.l.8091.t.1,Adam Silver,142.0,172.0,0.825581395349,241.0,496.0,0.485887096774,80.0,704.0,154.0,104.0,29.0,13.0,65.0,5.5,5.0,2.0,2.0,13.0,10.0,10.5,14.0,7.5,7.72222222222
7,14,364.l.8091.t.4,Cool Cats,144.0,164.0,0.8780487804880001,219.0,496.0,0.441532258065,61.0,643.0,191.0,121.0,26.0,21.0,67.0,1.0,12.0,5.0,5.0,9.0,8.0,13.0,8.0,9.0,7.77777777778
8,14,364.l.8091.t.12,Valar Moredunkis,103.0,123.0,0.837398373984,173.0,395.0,0.437974683544,46.0,495.0,150.0,143.0,29.0,20.0,53.0,4.0,13.0,7.5,10.0,14.0,5.0,10.5,9.5,3.0,8.5
9,14,364.l.8091.t.13,Harry B's Hairy Bees,96.0,123.0,0.7804878048780001,173.0,342.0,0.505847953216,14.0,456.0,211.0,66.0,30.0,16.0,48.0,11.0,2.0,14.0,12.0,6.0,14.0,9.0,12.0,1.0,9.0
10,14,364.l.8091.t.9,Stream Team,66.0,83.0,0.7951807228919999,150.0,316.0,0.474683544304,22.0,388.0,164.0,146.0,38.0,19.0,65.0,9.0,7.0,13.0,14.0,12.0,4.0,5.5,11.0,7.5,9.22222222222
11,14,364.l.8091.t.11,Icin On The Beefcake,106.0,138.0,0.768115942029,217.0,505.0,0.42970297029700005,62.0,602.0,198.0,139.0,35.0,14.0,79.0,13.0,14.0,4.0,6.0,8.0,6.0,8.0,13.0,11.5,9.27777777778
12,14,364.l.8091.t.8,So Kawhi 。◕ ‿ ◕。,81.0,104.0,0.778846153846,192.0,408.0,0.470588235294,40.0,505.0,170.0,79.0,22.0,29.0,63.0,12.0,8.0,9.0,9.0,11.0,13.0,14.0,4.0,6.0,9.555555555560002
13,14,364.l.8091.t.14,Boomshakalaka,99.0,124.0,0.7983870967739999,164.0,356.0,0.46067415730300004,26.0,453.0,201.0,93.0,28.0,22.0,79.0,8.0,10.0,11.0,13.0,7.0,11.5,12.0,7.0,11.5,10.1111111111
0,15,364.l.8091.t.11,Icin On The Beefcake,117.0,139.0,0.841726618705,198.0,440.0,0.45,57.0,570.0,215.0,124.0,37.0,30.0,65.0,2.0,8.0,1.5,1.0,2.0,3.5,6.0,2.5,8.0,3.83333333333
1,15,364.l.8091.t.3,Forgot About Dray,79.0,109.0,0.724770642202,196.0,393.0,0.498727735369,47.0,518.0,280.0,140.0,53.0,36.0,74.0,12.0,2.0,7.0,5.0,1.0,2.0,1.0,1.0,13.0,4.88888888889
2,15,364.l.8091.t.7,One for the Mainland,128.0,161.0,0.7950310559010001,178.0,403.0,0.441687344913,55.0,539.0,212.0,121.0,36.0,18.0,69.0,7.0,11.0,4.0,3.0,3.5,5.0,7.0,7.0,12.0,6.61111111111
3,15,364.l.8091.t.5,D-League All-Stars,104.0,128.0,0.8125,178.0,412.0,0.432038834951,57.0,517.0,176.0,124.0,42.0,13.0,67.0,5.0,12.0,1.5,6.0,9.0,3.5,3.0,11.0,10.0,6.77777777778
4,15,364.l.8091.t.2,#Hwaiting,64.0,93.0,0.688172043011,173.0,340.0,0.508823529412,24.0,434.0,206.0,108.0,39.0,28.0,68.0,14.0,1.0,11.5,9.0,5.0,7.5,4.0,4.0,11.0,7.444444444439999
5,15,364.l.8091.t.8,So Kawhi 。◕ ‿ ◕。,75.0,91.0,0.8241758241760001,165.0,349.0,0.47277936962800005,24.0,429.0,167.0,75.0,32.0,20.0,37.0,3.0,4.0,11.5,12.0,10.0,13.0,9.0,6.0,1.0,7.72222222222
6,15,364.l.8091.t.4,Cool Cats,131.0,161.0,0.8136645962729999,181.0,433.0,0.418013856813,52.0,545.0,166.0,108.0,38.0,16.0,82.0,4.0,13.0,6.0,2.0,11.0,7.5,5.0,9.0,14.0,7.944444444439999
7,15,364.l.8091.t.9,Stream Team,69.0,95.0,0.726315789474,168.0,373.0,0.450402144772,22.0,427.0,195.0,147.0,33.0,30.0,66.0,11.0,7.0,14.0,13.0,6.0,1.0,8.0,2.5,9.0,7.944444444439999
8,15,364.l.8091.t.13,Harry B's Hairy Bees,81.0,106.0,0.764150943396,194.0,402.0,0.48258706467699997,23.0,492.0,212.0,57.0,20.0,21.0,49.0,10.0,3.0,13.0,7.0,3.5,14.0,14.0,5.0,3.0,8.055555555560002
9,15,364.l.8091.t.10,Trinh,63.0,79.0,0.7974683544300001,156.0,330.0,0.472727272727,56.0,431.0,162.0,87.0,28.0,12.0,42.0,6.0,5.0,3.0,10.0,12.0,11.0,11.5,12.0,2.0,8.055555555560002
10,15,364.l.8091.t.1,Adam Silver,106.0,135.0,0.785185185185,184.0,412.0,0.446601941748,53.0,527.0,150.0,117.0,28.0,9.0,50.0,8.0,9.0,5.0,4.0,13.0,6.0,11.5,13.0,4.0,8.166666666669999
11,15,364.l.8091.t.14,Boomshakalaka,91.0,119.0,0.7647058823530001,165.0,354.0,0.466101694915,32.0,453.0,179.0,81.0,31.0,17.0,52.0,9.0,6.0,9.0,8.0,8.0,12.0,10.0,8.0,5.0,8.333333333330001
12,15,364.l.8091.t.6,Jimmy & Jimmy Co.,70.0,98.0,0.714285714286,166.0,375.0,0.442666666667,28.0,430.0,186.0,94.0,43.0,14.0,56.0,13.0,10.0,10.0,11.0,7.0,10.0,2.0,10.0,7.0,8.88888888889
13,15,364.l.8091.t.12,Valar Moredunkis,96.0,108.0,0.888888888889,126.0,318.0,0.39622641509400003,39.0,387.0,142.0,99.0,25.0,8.0,55.0,1.0,14.0,8.0,14.0,14.0,9.0,13.0,14.0,6.0,10.3333333333
0,16,364.l.8091.t.5,D-League All-Stars,149.0,174.0,0.85632183908,225.0,486.0,0.462962962963,81.0,680.0,210.0,132.0,40.0,19.0,85.0,1.0,12.0,1.0,1.0,4.0,2.5,7.0,5.5,14.0,5.33333333333
1,16,364.l.8091.t.2,#Hwaiting,109.0,152.0,0.7171052631579999,228.0,460.0,0.495652173913,37.0,602.0,243.0,132.0,55.0,38.0,83.0,14.0,5.0,7.0,4.0,2.0,2.5,1.0,1.0,12.5,5.44444444444
2,16,364.l.8091.t.3,Forgot About Dray,112.0,145.0,0.772413793103,194.0,386.0,0.502590673575,35.0,535.0,286.0,140.0,49.0,26.0,76.0,12.0,4.0,8.5,8.0,1.0,1.0,2.0,3.0,10.5,5.55555555556
3,16,364.l.8091.t.14,Boomshakalaka,111.0,141.0,0.787234042553,235.0,477.0,0.492662473795,53.0,634.0,212.0,129.0,33.0,30.0,66.0,10.0,7.0,5.0,2.0,3.0,4.0,9.0,2.0,8.0,5.55555555556
4,16,364.l.8091.t.9,Stream Team,89.0,106.0,0.839622641509,197.0,388.0,0.507731958763,28.0,511.0,196.0,113.0,45.0,18.0,44.0,3.0,3.0,12.0,9.0,6.0,7.0,4.0,7.5,2.0,5.94444444444
5,16,364.l.8091.t.10,Trinh,76.0,98.0,0.775510204082,203.0,383.0,0.530026109661,77.0,559.0,190.0,126.0,39.0,16.0,51.0,11.0,1.0,2.0,6.0,7.0,5.0,8.0,10.5,5.0,6.166666666669999
6,16,364.l.8091.t.4,Cool Cats,108.0,131.0,0.824427480916,230.0,487.0,0.47227926078000004,54.0,622.0,162.0,119.0,41.0,12.0,63.0,5.0,10.0,4.0,3.0,12.0,6.0,6.0,12.0,7.0,7.22222222222
7,16,364.l.8091.t.6,Jimmy & Jimmy Co.,75.0,95.0,0.7894736842110001,170.0,362.0,0.46961325966899997,31.0,446.0,199.0,106.0,46.0,19.0,47.0,9.0,11.0,11.0,13.0,5.0,9.5,3.0,5.5,3.0,7.77777777778
8,16,364.l.8091.t.7,One for the Mainland,123.0,154.0,0.798701298701,197.0,413.0,0.476997578692,35.0,552.0,185.0,106.0,42.0,18.0,76.0,8.0,9.0,8.5,7.0,9.0,9.5,5.0,7.5,10.5,8.22222222222
9,16,364.l.8091.t.11,Icin On The Beefcake,91.0,107.0,0.8504672897200001,169.0,329.0,0.51367781155,25.0,454.0,165.0,92.0,21.0,23.0,83.0,2.0,2.0,13.0,10.0,11.0,11.5,13.0,4.0,12.5,8.77777777778
10,16,364.l.8091.t.8,So Kawhi 。◕ ‿ ◕。,80.0,98.0,0.8163265306119999,169.0,343.0,0.49271137026199996,33.0,451.0,187.0,68.0,24.0,16.0,48.0,6.0,6.0,10.0,11.0,8.0,13.0,12.0,10.5,4.0,8.944444444439998
11,16,364.l.8091.t.13,Harry B's Hairy Bees,90.0,109.0,0.825688073394,164.0,333.0,0.492492492492,16.0,434.0,184.0,43.0,17.0,17.0,42.0,4.0,8.0,14.0,14.0,10.0,14.0,14.0,9.0,1.0,9.77777777778
12,16,364.l.8091.t.1,Adam Silver,107.0,141.0,0.758865248227,197.0,449.0,0.43875278396399997,65.0,566.0,142.0,112.0,26.0,8.0,74.0,13.0,13.0,3.0,5.0,13.5,8.0,11.0,14.0,9.0,9.944444444439998
13,16,364.l.8091.t.12,Valar Moredunkis,94.0,117.0,0.8034188034190001,158.0,364.0,0.43406593406599997,38.0,448.0,142.0,92.0,30.0,11.0,53.0,7.0,14.0,6.0,12.0,13.5,11.5,10.0,13.0,6.0,10.3333333333
0,17,364.l.8091.t.7,One for the Mainland,197.0,248.0,0.7943548387100001,289.0,631.0,0.458003169572,74.0,849.0,275.0,170.0,63.0,32.0,94.0,7.0,8.0,3.0,1.0,4.0,1.0,1.0,2.0,12.0,4.33333333333
1,17,364.l.8091.t.5,D-League All-Stars,96.0,117.0,0.820512820513,236.0,494.0,0.477732793522,85.0,653.0,216.0,145.0,44.0,21.0,77.0,3.0,6.0,1.0,5.0,9.0,6.0,5.0,10.0,7.5,5.833333333330001
2,17,364.l.8091.t.3,Forgot About Dray,106.0,154.0,0.6883116883120001,233.0,458.0,0.5087336244539999,37.0,609.0,369.0,161.0,57.0,30.0,101.0,14.0,2.0,10.5,7.0,1.0,2.0,3.0,4.0,13.5,6.333333333330001
3,17,364.l.8091.t.9,Stream Team,88.0,105.0,0.838095238095,188.0,406.0,0.463054187192,30.0,494.0,289.0,131.0,52.0,38.0,79.0,1.0,7.0,13.0,12.0,2.0,10.0,4.0,1.0,9.0,6.55555555556
4,17,364.l.8091.t.4,Cool Cats,109.0,137.0,0.795620437956,261.0,575.0,0.453913043478,67.0,698.0,240.0,153.0,41.0,22.0,101.0,5.0,9.0,5.0,2.0,7.0,4.0,7.5,8.0,13.5,6.77777777778
5,17,364.l.8091.t.10,Trinh,117.0,145.0,0.806896551724,252.0,522.0,0.48275862069,69.0,690.0,175.0,128.0,37.0,21.0,62.0,4.0,4.0,4.0,3.0,14.0,11.0,9.0,10.0,3.0,6.8888888888899995
6,17,364.l.8091.t.14,Boomshakalaka,123.0,165.0,0.745454545455,247.0,513.0,0.48148148148100006,53.0,670.0,287.0,133.0,29.0,27.0,73.0,12.0,5.0,7.0,4.0,3.0,9.0,13.5,5.0,6.0,7.166666666669999
7,17,364.l.8091.t.12,Valar Moredunkis,153.0,185.0,0.827027027027,202.0,451.0,0.447893569845,58.0,615.0,179.0,136.0,43.0,14.0,69.0,2.0,10.0,6.0,6.0,12.0,8.0,6.0,13.0,5.0,7.555555555560001
8,17,364.l.8091.t.11,Icin On The Beefcake,110.0,143.0,0.769230769231,219.0,494.0,0.443319838057,41.0,589.0,257.0,150.0,41.0,25.0,90.0,11.0,11.0,8.5,9.0,5.0,5.0,7.5,6.0,10.0,8.11111111111
9,17,364.l.8091.t.6,Jimmy & Jimmy Co.,117.0,148.0,0.7905405405410001,217.0,493.0,0.440162271805,41.0,592.0,223.0,154.0,60.0,15.0,91.0,8.0,13.0,8.5,8.0,8.0,3.0,2.0,12.0,11.0,8.166666666669999
10,17,364.l.8091.t.8,So Kawhi 。◕ ‿ ◕。,70.0,89.0,0.786516853933,193.0,379.0,0.509234828496,37.0,493.0,182.0,72.0,33.0,31.0,67.0,9.0,1.0,10.5,13.0,11.0,13.0,11.0,3.0,4.0,8.38888888889
11,17,364.l.8091.t.1,Adam Silver,97.0,122.0,0.7950819672130001,196.0,511.0,0.38356164383599994,77.0,566.0,177.0,90.0,36.0,13.0,61.0,6.0,14.0,2.0,10.0,13.0,12.0,10.0,14.0,2.0,9.22222222222
12,17,364.l.8091.t.2,#Hwaiting,84.0,120.0,0.7,199.0,400.0,0.4975,31.0,513.0,242.0,141.0,29.0,21.0,77.0,13.0,3.0,12.0,11.0,6.0,7.0,13.5,10.0,7.5,9.22222222222
13,17,364.l.8091.t.13,Harry B's Hairy Bees,84.0,108.0,0.777777777778,164.0,371.0,0.44204851751999996,28.0,440.0,197.0,46.0,32.0,23.0,57.0,10.0,12.0,14.0,14.0,10.0,14.0,12.0,7.0,1.0,10.4444444444
0,18,364.l.8091.t.5,D-League All-Stars,94.0,115.0,0.817391304348,172.0,349.0,0.492836676218,46.0,484.0,126.0,84.0,31.0,15.0,55.0,7.0,3.0,2.0,1.0,8.0,4.5,3.5,5.5,14.0,5.38888888889
1,18,364.l.8091.t.4,Cool Cats,85.0,102.0,0.833333333333,162.0,370.0,0.437837837838,44.0,453.0,157.0,105.0,28.0,17.0,53.0,5.0,13.0,3.0,2.0,3.0,3.0,5.0,3.5,11.5,5.44444444444
2,18,364.l.8091.t.3,Forgot About Dray,48.0,83.0,0.578313253012,126.0,253.0,0.498023715415,16.0,316.0,209.0,123.0,31.0,24.0,51.0,14.0,2.0,10.0,10.0,1.0,1.0,3.5,1.0,9.5,5.77777777778
3,18,364.l.8091.t.12,Valar Moredunkis,86.0,104.0,0.826923076923,135.0,298.0,0.45302013422799997,32.0,388.0,132.0,111.0,32.0,12.0,51.0,6.0,9.0,7.0,6.0,6.0,2.0,1.5,9.5,9.5,6.27777777778
4,18,364.l.8091.t.7,One for the Mainland,68.0,74.0,0.918918918919,118.0,251.0,0.470119521912,30.0,334.0,104.0,77.0,23.0,14.0,37.0,1.0,6.0,8.0,9.0,12.0,6.0,9.0,7.0,4.0,6.8888888888899995
5,18,364.l.8091.t.11,Icin On The Beefcake,66.0,77.0,0.8571428571430001,145.0,318.0,0.45597484276699995,40.0,396.0,130.0,74.0,16.0,17.0,54.0,4.0,8.0,4.0,4.0,7.0,7.0,12.0,3.5,13.0,6.944444444439999
6,18,364.l.8091.t.10,Trinh,84.0,103.0,0.8155339805830001,144.0,323.0,0.445820433437,37.0,409.0,106.0,69.0,32.0,13.0,48.0,8.0,10.0,6.0,3.0,11.0,9.0,1.5,8.0,8.0,7.166666666669999
7,18,364.l.8091.t.2,#Hwaiting,53.0,84.0,0.630952380952,151.0,309.0,0.488673139159,39.0,394.0,171.0,84.0,20.0,10.0,53.0,13.0,4.0,5.0,5.0,2.0,4.5,11.0,11.0,11.5,7.444444444439999
8,18,364.l.8091.t.6,Jimmy & Jimmy Co.,61.0,71.0,0.859154929577,103.0,224.0,0.459821428571,13.0,280.0,111.0,55.0,24.0,15.0,32.0,3.0,7.0,13.0,12.0,10.0,11.0,7.5,5.5,3.0,8.0
9,18,364.l.8091.t.8,So Kawhi 。◕ ‿ ◕。,51.0,65.0,0.784615384615,112.0,253.0,0.44268774703599995,18.0,293.0,141.0,64.0,15.0,21.0,42.0,9.0,11.0,9.0,11.0,4.0,10.0,13.0,2.0,5.0,8.22222222222
10,18,364.l.8091.t.1,Adam Silver,61.0,69.0,0.8840579710140001,121.0,280.0,0.432142857143,50.0,353.0,89.0,49.0,27.0,5.0,47.0,2.0,14.0,1.0,7.0,14.0,12.0,6.0,13.5,6.5,8.444444444439998
11,18,364.l.8091.t.14,Boomshakalaka,73.0,97.0,0.752577319588,132.0,301.0,0.43853820598000004,15.0,352.0,133.0,73.0,22.0,12.0,47.0,10.0,12.0,11.0,8.0,5.0,8.0,10.0,9.5,6.5,8.88888888889
12,18,364.l.8091.t.9,Stream Team,36.0,54.0,0.666666666667,65.0,136.0,0.47794117647100004,9.0,175.0,112.0,46.0,24.0,5.0,31.0,12.0,5.0,14.0,14.0,9.0,13.0,7.5,13.5,2.0,10.0
13,18,364.l.8091.t.13,Harry B's Hairy Bees,31.0,45.0,0.688888888889,87.0,167.0,0.5209580838319999,14.0,219.0,98.0,21.0,13.0,6.0,16.0,11.0,1.0,12.0,13.0,13.0,14.0,14.0,12.0,1.0,10.1111111111
0,19,364.l.8091.t.6,Jimmy & Jimmy Co.,33.0,38.0,0.8684210526315791,39.0,79.0,0.4936708860759494,7.0,118.0,38.0,25.0,7.0,6.0,12.0,3.0,4.0,10.5,1.0,4.5,2.0,2.5,2.5,9.0,4.333333333333333
1,19,364.l.8091.t.11,Icin On The Beefcake,12.0,16.0,0.75,38.0,85.0,0.4470588235294118,12.0,100.0,38.0,18.0,3.0,4.0,9.0,10.5,9.0,2.0,5.0,4.5,7.0,11.0,6.0,3.5,6.5
2,19,364.l.8091.t.14,Boomshakalaka,18.0,21.0,0.8571428571428571,37.0,83.0,0.4457831325301205,9.0,101.0,34.0,24.0,3.0,4.0,11.0,5.0,10.0,7.0,4.0,7.0,3.0,11.0,6.0,7.0,6.666666666666668
3,19,364.l.8091.t.12,Valar Moredunkis,15.0,19.0,0.7894736842105263,34.0,70.0,0.4857142857142857,11.0,94.0,35.0,31.0,2.0,2.0,11.0,8.0,6.0,3.0,6.5,6.0,1.0,13.0,10.0,7.0,6.722222222222222
4,19,364.l.8091.t.10,Trinh,31.0,36.0,0.8611111111111112,34.0,77.0,0.4415584415584416,9.0,108.0,23.0,19.0,4.0,2.0,10.0,4.0,11.0,7.0,2.0,12.0,5.0,8.5,10.0,5.0,7.166666666666668
5,19,364.l.8091.t.3,Forgot About Dray,17.0,30.0,0.5666666666666667,25.0,38.0,0.6578947368421053,7.0,74.0,59.0,15.0,10.0,5.0,13.0,14.0,1.0,10.5,13.0,1.0,11.0,1.0,4.0,10.5,7.333333333333332
6,19,364.l.8091.t.2,#Hwaiting,22.0,35.0,0.6285714285714286,38.0,91.0,0.4175824175824176,6.0,104.0,56.0,19.0,5.0,10.0,16.0,13.0,13.0,12.0,3.0,2.0,5.0,6.0,1.0,13.0,7.5555555555555545
7,19,364.l.8091.t.13,Harry B's Hairy Bees,6.0,8.0,0.75,36.0,75.0,0.48,9.0,87.0,46.0,17.0,3.0,4.0,11.0,10.5,7.0,7.0,9.0,3.0,8.0,11.0,6.0,7.0,7.611111111111112
8,19,364.l.8091.t.8,So Kawhi 。◕ ‿ ◕。,22.0,28.0,0.7857142857142857,28.0,61.0,0.459016393442623,5.0,83.0,33.0,9.0,5.0,6.0,5.0,9.0,8.0,13.0,11.0,8.0,14.0,6.0,2.5,2.0,8.166666666666666
9,19,364.l.8091.t.7,One for the Mainland,22.0,24.0,0.9166666666666666,31.0,87.0,0.3563218390804598,8.0,92.0,29.0,16.0,7.0,2.0,13.0,2.0,14.0,9.0,8.0,9.0,9.5,2.5,10.0,10.5,8.277777777777779
10,19,364.l.8091.t.1,Adam Silver,12.0,15.0,0.8,29.0,56.0,0.5178571428571429,15.0,85.0,15.0,16.0,1.0,0.0,9.0,7.0,3.0,1.0,10.0,13.0,9.5,14.0,14.0,3.5,8.333333333333334
11,19,364.l.8091.t.5,D-League All-Stars,15.0,18.0,0.8333333333333334,28.0,53.0,0.5283018867924528,10.0,81.0,14.0,19.0,4.0,2.0,17.0,6.0,2.0,4.5,12.0,14.0,5.0,8.5,10.0,14.0,8.444444444444445
12,19,364.l.8091.t.4,Cool Cats,12.0,17.0,0.7058823529411765,36.0,73.0,0.4931506849315068,10.0,94.0,26.0,14.0,6.0,2.0,15.0,12.0,5.0,4.5,6.5,11.0,12.0,4.0,10.0,12.0,8.555555555555555
13,19,364.l.8091.t.9,Stream Team,3.0,3.0,1.0,11.0,26.0,0.4230769230769231,3.0,28.0,27.0,12.0,5.0,1.0,4.0,1.0,12.0,14.0,14.0,10.0,13.0,6.0,13.0,1.0,9.333333333333334
0,2,364.l.8091.t.7,One for the Mainland,137.0,177.0,0.774011299435,246.0,498.0,0.493975903614,54.0,683.0,232.0,100.0,39.0,21.0,71.0,8.0,3.0,3.0,1.0,2.0,7.0,7.0,8.0,7.5,5.16666666667
1,2,364.l.8091.t.8,So Kawhi 。◕ ‿ ◕。,79.0,107.0,0.738317757009,202.0,402.0,0.502487562189,41.0,524.0,184.0,70.0,40.0,27.0,68.0,10.0,2.0,5.5,5.0,8.0,14.0,5.0,4.0,5.0,6.5
2,2,364.l.8091.t.1,Adam Silver,86.0,107.0,0.803738317757,200.0,455.0,0.43956043956,74.0,560.0,201.0,109.0,35.0,23.0,74.0,6.0,8.0,1.0,3.0,7.0,4.0,12.0,7.0,11.0,6.55555555556
3,2,364.l.8091.t.12,Valar Moredunkis,123.0,167.0,0.736526946108,193.0,433.0,0.445727482679,35.0,544.0,208.0,111.0,53.0,30.0,79.0,11.0,7.0,12.0,4.0,5.0,3.0,1.0,3.0,13.0,6.55555555556
4,2,364.l.8091.t.2,#Hwaiting,101.0,131.0,0.7709923664120001,173.0,384.0,0.450520833333,36.0,483.0,207.0,92.0,45.0,33.0,73.0,9.0,5.0,10.5,7.0,6.0,11.0,2.0,2.0,9.5,6.8888888888899995
5,2,364.l.8091.t.11,Icin On The Beefcake,110.0,140.0,0.785714285714,164.0,382.0,0.42931937172799994,40.0,478.0,215.0,125.0,36.0,24.0,73.0,7.0,9.0,7.5,9.0,4.0,1.0,11.0,5.5,9.5,7.055555555560001
6,2,364.l.8091.t.3,Forgot About Dray,87.0,138.0,0.630434782609,163.0,309.0,0.5275080906149999,20.0,433.0,261.0,80.0,39.0,40.0,57.0,14.0,1.0,14.0,13.0,1.0,13.0,7.0,1.0,3.0,7.444444444439999
7,2,364.l.8091.t.9,Stream Team,112.0,130.0,0.861538461538,170.0,405.0,0.41975308642,29.0,481.0,228.0,99.0,37.0,18.0,55.0,1.0,13.0,13.0,8.0,3.0,8.0,10.0,10.0,2.0,7.555555555560001
8,2,364.l.8091.t.4,Cool Cats,138.0,163.0,0.8466257668709999,207.0,487.0,0.425051334702,41.0,593.0,179.0,108.0,39.0,13.0,80.0,2.0,11.0,5.5,2.0,9.0,5.0,7.0,13.0,14.0,7.6111111111100005
9,2,364.l.8091.t.13,Harry B's Hairy Bees,102.0,124.0,0.822580645161,174.0,387.0,0.449612403101,40.0,490.0,145.0,115.0,32.0,17.0,77.0,3.0,6.0,7.5,6.0,12.0,2.0,13.0,11.0,12.0,8.055555555560002
10,2,364.l.8091.t.14,Boomshakalaka,75.0,92.0,0.8152173913040001,156.0,365.0,0.42739726027400005,36.0,423.0,175.0,96.0,42.0,24.0,71.0,5.0,10.0,10.5,14.0,11.0,9.5,3.0,5.5,7.5,8.444444444439998
11,2,364.l.8091.t.5,D-League All-Stars,96.0,117.0,0.820512820513,149.0,358.0,0.41620111731799997,56.0,450.0,125.0,104.0,28.0,15.0,50.0,4.0,14.0,2.0,11.0,14.0,6.0,14.0,12.0,1.0,8.666666666669999
12,2,364.l.8091.t.10,Trinh,60.0,82.0,0.7317073170730001,166.0,395.0,0.420253164557,42.0,434.0,142.0,96.0,41.0,20.0,69.0,12.0,12.0,4.0,12.0,13.0,9.5,4.0,9.0,6.0,9.055555555560002
13,2,364.l.8091.t.6,Jimmy & Jimmy Co.,68.0,98.0,0.6938775510199999,175.0,377.0,0.46419098143200005,38.0,456.0,177.0,91.0,38.0,10.0,64.0,13.0,4.0,9.0,10.0,10.0,12.0,9.0,14.0,4.0,9.444444444439998
0,20,364.l.8091.t.3,Forgot About Dray,96.0,161.0,0.5962732919254659,230.0,402.0,0.572139303482587,40.0,596.0,277.0,142.0,39.0,37.0,67.0,14.0,1.0,7.0,3.0,1.0,2.0,3.0,1.0,7.5,4.388888888888889
1,20,364.l.8091.t.5,D-League All-Stars,105.0,126.0,0.8333333333333334,232.0,487.0,0.4763860369609856,76.0,645.0,205.0,140.0,46.0,25.0,91.0,5.0,6.0,2.0,2.0,8.0,3.0,1.0,6.0,13.0,5.111111111111111
2,20,364.l.8091.t.2,Lebron James and Co.,84.0,130.0,0.6461538461538462,221.0,451.0,0.4900221729490022,35.0,561.0,255.0,125.0,39.0,33.0,80.0,13.0,2.0,8.0,7.0,2.0,6.0,3.0,2.0,12.0,6.111111111111112
3,20,364.l.8091.t.12,Valar Moredunkis,87.0,104.0,0.8365384615384616,201.0,415.0,0.4843373493975904,58.0,547.0,180.0,135.0,35.0,21.0,67.0,4.0,4.0,4.0,9.0,9.0,4.0,5.5,8.0,7.5,6.111111111111112
4,20,364.l.8091.t.11,Icin On The Beefcake,111.0,138.0,0.8043478260869565,209.0,436.0,0.4793577981651376,48.0,577.0,210.0,132.0,27.0,30.0,72.0,8.0,5.0,6.0,4.0,5.0,5.0,11.0,4.5,10.0,6.5
